color,voltage,L,a,b
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,40.983,1.08,26.971
yellow_Black,20.0,40.983,1.08,26.971
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,40.16,1.111,27.049
yellow_Black,20.0,40.575,1.08,27.018
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,39.323,1.127,27.096
yellow_Black,20.0,40.16,1.111,27.049
yellow_Black,20.0,40.983,1.08,26.971
yellow_Black,20.0,41.826,1.111,26.893
yellow_Black,20.0,42.241,1.127,26.846
yellow_Black,20.0,39.744,1.127,27.065
yellow_Black,20.0,39.323,1.127,27.096
yellow_Black,20.0,39.323,1.127,27.096
yellow_Black,20.0,39.299,0.924,28.159
yellow_Black,20.0,40.135,0.908,28.096
yellow_Black,20.0,40.16,1.111,27.049
yellow_Black,20.0,39.744,1.127,27.065
yellow_Black,20.0,39.323,1.127,27.096
yellow_Black,20.0,39.714,0.924,28.127
yellow_Black,20.0,40.55,0.893,28.065
yellow_Black,20.0,40.983,1.08,26.971
yellow_Black,20.0,40.16,1.111,27.049
yellow_Black,20.0,40.16,1.111,27.049
yellow_Black,20.0,40.135,0.908,28.096
yellow_Black,20.0,40.959,0.861,28.034
yellow_Black,20.0,41.405,1.096,26.924
yellow_Black,20.0,40.983,1.08,26.971
yellow_Black,20.0,40.575,1.08,27.018
yellow_Black,20.0,40.55,0.893,28.065
yellow_Black,20.0,40.959,0.861,28.034
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,41.38,1.525,25.487
yellow_Black,25.0,38.017,1.525,25.784
yellow_Black,25.0,38.444,1.525,25.737
yellow_Black,25.0,39.287,1.541,25.69
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,41.38,1.525,25.487
yellow_Black,25.0,38.866,1.541,25.706
yellow_Black,25.0,38.866,1.541,25.706
yellow_Black,25.0,39.287,1.541,25.69
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,40.544,1.525,25.565
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,40.129,1.525,25.612
yellow_Black,25.0,39.708,1.525,25.659
yellow_Black,25.0,39.287,1.541,25.69
