color,voltage,L,a,b
red_black,65.0,38.997,14.754,-2.814
red_black,65.0,41.029,14.536,-3.205
red_black,65.0,40.614,14.598,-3.142
red_black,65.0,40.211,14.645,-3.049
red_black,65.0,40.211,14.645,-3.049
red_black,65.0,40.211,14.645,-3.049
red_black,65.0,40.73,14.801,-1.627
red_black,65.0,43.471,14.254,-3.596
red_black,65.0,44.276,14.145,-3.705
red_black,65.0,43.068,14.286,-3.518
red_black,65.0,41.029,14.536,-3.205
red_black,65.0,39.931,14.864,-1.455
red_black,65.0,41.853,14.426,-3.33
red_black,65.0,43.867,14.208,-3.658
red_black,65.0,44.691,14.098,-3.768
red_black,65.0,43.867,14.208,-3.658
red_black,65.0,38.716,15.02,-1.205
red_black,65.0,39.808,14.676,-2.971
red_black,65.0,42.659,14.333,-3.455
red_black,65.0,45.094,14.036,-3.814
red_black,65.0,45.094,14.036,-3.814
red_black,65.0,37.892,15.129,-1.049
red_black,65.0,38.997,14.754,-2.814
red_black,65.0,40.211,14.645,-3.049
red_black,65.0,41.853,14.426,-3.33
red_black,65.0,42.659,14.333,-3.455
